Effective.Date,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
2014-01-01,Hawaii,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Idaho,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Illinois,8.25,9.01,7.25,7.92,8.25,9.01,236.736,8.25[c],8.25,9.01,8.25,9.01,[c]
2014-01-01,Indiana,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25(e),7.25,7.92,7.25,7.92,(e)
2014-01-01,Iowa,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Kansas,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Kentucky,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Louisiana,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,NA
2014-01-01,Maine,7.5,8.19,7.25,7.92,7.5,8.19,236.736,7.5,7.5,8.19,7.5,8.19,NA
2014-01-01,Maryland,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Massachusetts,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,NA
2014-01-01,Michigan,8.15,8.9,7.25,7.92,8.15,8.9,236.736,8.15(e),8.15,8.9,8.15,8.9,(e)
2014-01-01,Minnesota,6.5,7.1,7.25,7.92,7.25,7.92,236.736,6.50-8.00(g),6.5,7.1,8,8.74,(g)
2014-01-01,Mississippi,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,NA
2014-01-01,Missouri,7.5,8.19,7.25,7.92,7.5,8.19,236.736,7.5,7.5,8.19,7.5,8.19,NA
2014-01-01,Montana,7.9,8.63,7.25,7.92,7.9,8.63,236.736,7.90(g),7.9,8.63,7.9,8.63,(g)
2014-01-01,Nebraska,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25[c],7.25,7.92,7.25,7.92,[c]
2014-01-01,Nevada,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25-8.25,7.25,7.92,8.25,9.01,NA
2014-01-01,New Hampshire,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,New Jersey,8.25,9.01,7.25,7.92,8.25,9.01,236.736,8.25,8.25,9.01,8.25,9.01,NA
2014-01-01,New Mexico,7.5,8.19,7.25,7.92,7.5,8.19,236.736,7.5,7.5,8.19,7.5,8.19,NA
2014-01-01,New York,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,NA
2014-01-01,North Carolina,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,North Dakota,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Ohio,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25-7.95,7.25,7.92,7.95,8.69,NA
2014-01-01,Oklahoma,2,2.19,7.25,7.92,7.25,7.92,236.736,2.00-7.25(g),2,2.19,7.25,7.92,(g)
2014-01-01,Oregon,9.1,9.94,7.25,7.92,9.1,9.94,236.736,9.1,9.1,9.94,9.1,9.94,NA
2014-01-01,Pennsylvania,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Puerto Rico,5.08,5.55,7.25,7.92,7.25,7.92,236.736,5.08-7.25(i),5.08,5.55,7.25,7.92,(i)
2014-01-01,Rhode Island,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,NA
2014-01-01,South Carolina,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,NA
2014-01-01,South Dakota,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Tennessee,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,NA
2014-01-01,Texas,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,U.S. Virgin Islands,4.3,4.7,7.25,7.92,7.25,7.92,236.736,4.30-7.25(j),4.3,4.7,7.25,7.92,(j)
2014-01-01,Utah,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Vermont,8.73,9.54,7.25,7.92,8.73,9.54,236.736,8.73(e),8.73,9.54,8.73,9.54,(e)
2014-01-01,Virginia,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25[c],7.25,7.92,7.25,7.92,[c]
2014-01-01,Washington,9.32,10.18,7.25,7.92,9.32,10.18,236.736,9.32,9.32,10.18,9.32,10.18,NA
2014-01-01,West Virginia,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Wisconsin,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,NA
2014-01-01,Wyoming,5.15,5.63,7.25,7.92,7.25,7.92,236.736,5.15,5.15,5.63,5.15,5.63,NA
2015-01-01,Alabama,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,NA
2015-01-01,Alaska,8.75,9.55,7.25,7.91,8.75,9.55,237.017,8.75,8.75,9.55,8.75,9.55,NA
2015-01-01,Arizona,8.05,8.79,7.25,7.91,8.05,8.79,237.017,8.05,8.05,8.79,8.05,8.79,NA
2015-01-01,Arkansas,7.5,8.18,7.25,7.91,7.5,8.18,237.017,7.50[c],7.5,8.18,7.5,8.18,[c]
2015-01-01,California,9,9.82,7.25,7.91,9,9.82,237.017,9,9,9.82,9,9.82,NA
2015-01-01,Colorado,8.23,8.98,7.25,7.91,8.23,8.98,237.017,8.23,8.23,8.98,8.23,8.98,NA
2015-01-01,Connecticut,9.15,9.99,7.25,7.91,9.15,9.99,237.017,9.15,9.15,9.99,9.15,9.99,NA
2015-01-01,Delaware,8.25,9,7.25,7.91,8.25,9,237.017,8.25,8.25,9,8.25,9,NA
2015-01-01,District of Columbia,10.5,11.46,7.25,7.91,10.5,11.46,237.017,10.5,10.5,11.46,10.5,11.46,NA
2015-01-01,Florida,8.05,8.79,7.25,7.91,8.05,8.79,237.017,8.05,8.05,8.79,8.05,8.79,NA
2015-01-01,Georgia,5.15,5.62,7.25,7.91,7.25,7.91,237.017,5.15(d),5.15,5.62,5.15,5.62,(d)
2015-01-01,Guam,8.25,9,7.25,7.91,8.25,9,237.017,8.25,8.25,9,8.25,9,NA
2015-01-01,Hawaii,7.75,8.46,7.25,7.91,7.75,8.46,237.017,7.75,7.75,8.46,7.75,8.46,NA
2015-01-01,Idaho,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Illinois,8.25,9,7.25,7.91,8.25,9,237.017,8.25[c],8.25,9,8.25,9,[c]
2015-01-01,Indiana,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25(e),7.25,7.91,7.25,7.91,(e)
2015-01-01,Iowa,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Kansas,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Kentucky,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Louisiana,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,NA
2015-01-01,Maine,7.5,8.18,7.25,7.91,7.5,8.18,237.017,7.5,7.5,8.18,7.5,8.18,NA
2015-01-01,Maryland,8.25,9,7.25,7.91,8.25,9,237.017,8.25,8.25,9,8.25,9,NA
2015-01-01,Massachusetts,9,9.82,7.25,7.91,9,9.82,237.017,9,9,9.82,9,9.82,NA
2015-01-01,Michigan,8.15,8.89,7.25,7.91,8.15,8.89,237.017,8.15(e),8.15,8.89,8.15,8.89,(e)
2015-01-01,Minnesota,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25-9.00(g),7.25,7.91,9,9.82,(g)
2015-01-01,Mississippi,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,NA
2015-01-01,Missouri,7.65,8.35,7.25,7.91,7.65,8.35,237.017,7.65,7.65,8.35,7.65,8.35,NA
2015-01-01,Montana,8.05,8.79,7.25,7.91,8.05,8.79,237.017,8.05(g),8.05,8.79,8.05,8.79,(g)
2015-01-01,Nebraska,8,8.73,7.25,7.91,8,8.73,237.017,8.00[c],8,8.73,8,8.73,[c]
2015-01-01,Nevada,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25-8.25,7.25,7.91,8.25,9,NA
2015-01-01,New Hampshire,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,New Jersey,8.38,9.15,7.25,7.91,8.38,9.15,237.017,8.38,8.38,9.15,8.38,9.15,NA
2015-01-01,New Mexico,7.5,8.18,7.25,7.91,7.5,8.18,237.017,7.5,7.5,8.18,7.5,8.18,NA
2015-01-01,New York,8.75,9.55,7.25,7.91,8.75,9.55,237.017,8.75,8.75,9.55,8.75,9.55,NA
2015-01-01,North Carolina,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,North Dakota,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Ohio,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25-8.10,7.25,7.91,8.1,8.84,NA
2015-01-01,Oklahoma,2,2.18,7.25,7.91,7.25,7.91,237.017,2.00-7.25(g),2,2.18,7.25,7.91,(g)
2015-01-01,Oregon,9.25,10.09,7.25,7.91,9.25,10.09,237.017,9.25,9.25,10.09,9.25,10.09,NA
2015-01-01,Pennsylvania,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Puerto Rico,5.08,5.54,7.25,7.91,7.25,7.91,237.017,5.08-7.25(i),5.08,5.54,7.25,7.91,(i)
2015-01-01,Rhode Island,9,9.82,7.25,7.91,9,9.82,237.017,9,9,9.82,9,9.82,NA
2015-01-01,South Carolina,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,NA
2015-01-01,South Dakota,8.5,9.28,7.25,7.91,8.5,9.28,237.017,8.5,8.5,9.28,8.5,9.28,NA
2015-01-01,Tennessee,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,NA
2015-01-01,Texas,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,U.S. Virgin Islands,4.3,4.69,7.25,7.91,7.25,7.91,237.017,4.30-7.25(j),4.3,4.69,7.25,7.91,(j)
2015-01-01,Utah,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Vermont,9.15,9.99,7.25,7.91,9.15,9.99,237.017,9.15(e),9.15,9.99,9.15,9.99,(e)
2015-01-01,Virginia,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25[c],7.25,7.91,7.25,7.91,[c]
2015-01-01,Washington,9.47,10.33,7.25,7.91,9.47,10.33,237.017,9.47,9.47,10.33,9.47,10.33,NA
2015-01-01,West Virginia,8,8.73,7.25,7.91,8,8.73,237.017,8,8,8.73,8,8.73,NA
2015-01-01,Wisconsin,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,NA
2015-01-01,Wyoming,5.15,5.62,7.25,7.91,7.25,7.91,237.017,5.15,5.15,5.62,5.15,5.62,NA
2016-01-01,Alabama,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,NA
2016-01-01,Alaska,9.75,10.51,7.25,7.81,9.75,10.51,240.007,9.75,9.75,10.51,9.75,10.51,NA
2016-01-01,Arizona,8.05,8.68,7.25,7.81,8.05,8.68,240.007,8.05,8.05,8.68,8.05,8.68,NA
2016-01-01,Arkansas,8,8.62,7.25,7.81,8,8.62,240.007,8.00[c],8,8.62,8,8.62,[c]
2016-01-01,California,10,10.78,7.25,7.81,10,10.78,240.007,10,10,10.78,10,10.78,NA
2016-01-01,Colorado,8.31,8.96,7.25,7.81,8.31,8.96,240.007,8.31,8.31,8.96,8.31,8.96,NA
2016-01-01,Connecticut,9.6,10.35,7.25,7.81,9.6,10.35,240.007,9.6,9.6,10.35,9.6,10.35,NA
2016-01-01,Delaware,8.25,8.89,7.25,7.81,8.25,8.89,240.007,8.25,8.25,8.89,8.25,8.89,NA
2016-01-01,District of Columbia,11.5,12.39,7.25,7.81,11.5,12.39,240.007,11.5,11.5,12.39,11.5,12.39,NA
2016-01-01,Florida,8.05,8.68,7.25,7.81,8.05,8.68,240.007,8.05,8.05,8.68,8.05,8.68,NA
2016-01-01,Georgia,5.15,5.55,7.25,7.81,7.25,7.81,240.007,5.15(d),5.15,5.55,5.15,5.55,(d)
2016-01-01,Guam,8.25,8.89,7.25,7.81,8.25,8.89,240.007,8.25,8.25,8.89,8.25,8.89,NA
2016-01-01,Hawaii,8.5,9.16,7.25,7.81,8.5,9.16,240.007,8.5,8.5,9.16,8.5,9.16,NA
2016-01-01,Idaho,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Illinois,8.25,8.89,7.25,7.81,8.25,8.89,240.007,8.25[c],8.25,8.89,8.25,8.89,[c]
2016-01-01,Indiana,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25(e),7.25,7.81,7.25,7.81,(e)
2016-01-01,Iowa,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Kansas,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Kentucky,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Louisiana,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,NA
2016-01-01,Maine,7.5,8.08,7.25,7.81,7.5,8.08,240.007,7.5,7.5,8.08,7.5,8.08,NA
2016-01-01,Maryland,8.75,9.43,7.25,7.81,8.75,9.43,240.007,8.75,8.75,9.43,8.75,9.43,NA
2016-01-01,Massachusetts,10,10.78,7.25,7.81,10,10.78,240.007,10,10,10.78,10,10.78,NA
2016-01-01,Michigan,8.5,9.16,7.25,7.81,8.5,9.16,240.007,8.50(e),8.5,9.16,8.5,9.16,(e)
2016-01-01,Minnesota,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25-9.50(g),7.25,7.81,9.5,10.24,(g)
2016-01-01,Mississippi,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,NA
2016-01-01,Missouri,7.65,8.24,7.25,7.81,7.65,8.24,240.007,7.65,7.65,8.24,7.65,8.24,NA
2016-01-01,Montana,8.05,8.68,7.25,7.81,8.05,8.68,240.007,8.05(g),8.05,8.68,8.05,8.68,(g)
2016-01-01,Nebraska,9,9.7,7.25,7.81,9,9.7,240.007,9.00[c],9,9.7,9,9.7,[c]
2016-01-01,Nevada,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25-8.25,7.25,7.81,8.25,8.89,NA
2016-01-01,New Hampshire,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,New Jersey,8.38,9.03,7.25,7.81,8.38,9.03,240.007,8.38,8.38,9.03,8.38,9.03,NA
2016-01-01,New Mexico,7.5,8.08,7.25,7.81,7.5,8.08,240.007,7.5,7.5,8.08,7.5,8.08,NA
2016-01-01,New York,9,9.7,7.25,7.81,9,9.7,240.007,9,9,9.7,9,9.7,NA
2016-01-01,North Carolina,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,North Dakota,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Ohio,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25-8.10,7.25,7.81,8.1,8.73,NA
2016-01-01,Oklahoma,2,2.16,7.25,7.81,7.25,7.81,240.007,2.00-7.25(g),2,2.16,7.25,7.81,(g)
2016-01-01,Oregon,9.75,10.51,7.25,7.81,9.75,10.51,240.007,9.75,9.75,10.51,9.75,10.51,NA
2016-01-01,Pennsylvania,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Puerto Rico,5.08,5.47,7.25,7.81,7.25,7.81,240.007,5.08-7.25(i),5.08,5.47,7.25,7.81,(i)
2016-01-01,Rhode Island,9.6,10.35,7.25,7.81,9.6,10.35,240.007,9.6,9.6,10.35,9.6,10.35,NA
2016-01-01,South Carolina,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,NA
2016-01-01,South Dakota,8.55,9.21,7.25,7.81,8.55,9.21,240.007,8.55,8.55,9.21,8.55,9.21,NA
2016-01-01,Tennessee,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,NA
2016-01-01,Texas,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,U.S. Virgin Islands,4.3,4.63,7.25,7.81,7.25,7.81,240.007,4.30-7.25(j),4.3,4.63,7.25,7.81,(j)
2016-01-01,Utah,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Vermont,9.6,10.35,7.25,7.81,9.6,10.35,240.007,9.60(e),9.6,10.35,9.6,10.35,(e)
2016-01-01,Virginia,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25[c],7.25,7.81,7.25,7.81,[c]
2016-01-01,Washington,9.47,10.21,7.25,7.81,9.47,10.21,240.007,9.47,9.47,10.21,9.47,10.21,NA
2016-01-01,West Virginia,8.75,9.43,7.25,7.81,8.75,9.43,240.007,8.75,8.75,9.43,8.75,9.43,NA
2016-01-01,Wisconsin,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,NA
2016-01-01,Wyoming,5.15,5.55,7.25,7.81,7.25,7.81,240.007,5.15,5.15,5.55,5.15,5.55,NA
2017-01-01,Alabama,0,0,7.25,7.65,7.25,7.65,245.12,...,0,0,0,0,NA
2017-01-01,Alaska,9.8,10.34,7.25,7.65,9.8,10.34,245.12,9.8,9.8,10.34,9.8,10.34,NA
2017-01-01,Arizona,10,10.55,7.25,7.65,10,10.55,245.12,10,10,10.55,10,10.55,NA
2017-01-01,Arkansas,8.5,8.97,7.25,7.65,8.5,8.97,245.12,8.50[c],8.5,8.97,8.5,8.97,[c]
2017-01-01,California,10,10.55,7.25,7.65,10,10.55,245.12,10,10,10.55,10,10.55,NA
2017-01-01,Colorado,9.3,9.81,7.25,7.65,9.3,9.81,245.12,9.3,9.3,9.81,9.3,9.81,NA
2017-01-01,Connecticut,10.1,10.66,7.25,7.65,10.1,10.66,245.12,10.1,10.1,10.66,10.1,10.66,NA
2017-01-01,Delaware,8.25,8.71,7.25,7.65,8.25,8.71,245.12,8.25,8.25,8.71,8.25,8.71,NA
2017-01-01,District of Columbia,11.5,12.14,7.25,7.65,11.5,12.14,245.12,11.5,11.5,12.14,11.5,12.14,NA
2017-01-01,Florida,8.1,8.55,7.25,7.65,8.1,8.55,245.12,8.1,8.1,8.55,8.1,8.55,NA
2017-01-01,Georgia,5.15,5.43,7.25,7.65,7.25,7.65,245.12,5.15(d),5.15,5.43,5.15,5.43,(d)
2017-01-01,Guam,8.25,8.71,7.25,7.65,8.25,8.71,245.12,8.25,8.25,8.71,8.25,8.71,NA
2017-01-01,Hawaii,9.25,9.76,7.25,7.65,9.25,9.76,245.12,9.25,9.25,9.76,9.25,9.76,NA
2017-01-01,Idaho,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Illinois,8.25,8.71,7.25,7.65,8.25,8.71,245.12,8.25[c],8.25,8.71,8.25,8.71,[c]
2017-01-01,Indiana,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25(e),7.25,7.65,7.25,7.65,(e)
2017-01-01,Iowa,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Kansas,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Kentucky,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Louisiana,0,0,7.25,7.65,7.25,7.65,245.12,...,0,0,0,0,NA
2017-01-01,Maine,9,9.5,7.25,7.65,9,9.5,245.12,9,9,9.5,9,9.5,NA
2017-01-01,Maryland,8.75,9.23,7.25,7.65,8.75,9.23,245.12,8.75,8.75,9.23,8.75,9.23,NA
2017-01-01,Massachusetts,11,11.61,7.25,7.65,11,11.61,245.12,11,11,11.61,11,11.61,NA
2017-01-01,Michigan,8.9,9.39,7.25,7.65,8.9,9.39,245.12,8.90(e),8.9,9.39,8.9,9.39,(e)
2017-01-01,Minnesota,7.75,8.18,7.25,7.65,7.75,8.18,245.12,7.75-9.50(g),7.75,8.18,9.5,10.02,(g)
2017-01-01,Mississippi,0,0,7.25,7.65,7.25,7.65,245.12,...,0,0,0,0,NA
2017-01-01,Missouri,7.7,8.13,7.25,7.65,7.7,8.13,245.12,7.7,7.7,8.13,7.7,8.13,NA
2017-01-01,Montana,8.15,8.6,7.25,7.65,8.15,8.6,245.12,8.15(g),8.15,8.6,8.15,8.6,(g)
2017-01-01,Nebraska,9,9.5,7.25,7.65,9,9.5,245.12,9.00[c],9,9.5,9,9.5,[c]
2017-01-01,Nevada,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25-8.25,7.25,7.65,8.25,8.71,NA
2017-01-01,New Hampshire,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,New Jersey,8.44,8.91,7.25,7.65,8.44,8.91,245.12,8.44,8.44,8.91,8.44,8.91,NA
2017-01-01,New Mexico,7.5,7.91,7.25,7.65,7.5,7.91,245.12,7.5,7.5,7.91,7.5,7.91,NA
2017-01-01,New York,9.7,10.24,7.25,7.65,9.7,10.24,245.12,9.7,9.7,10.24,9.7,10.24,NA
2017-01-01,North Carolina,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,North Dakota,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Ohio,8.15,8.6,7.25,7.65,8.15,8.6,245.12,8.15,8.15,8.6,8.15,8.6,NA
2017-01-01,Oklahoma,2,2.11,7.25,7.65,7.25,7.65,245.12,2.00-7.25(g),2,2.11,7.25,7.65,(g)
2017-01-01,Oregon,9.75,10.29,7.25,7.65,9.75,10.29,245.12,9.75,9.75,10.29,9.75,10.29,NA
2017-01-01,Pennsylvania,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Puerto Rico,5.08,5.36,7.25,7.65,7.25,7.65,245.12,5.08-7.25(i),5.08,5.36,7.25,7.65,(i)
2017-01-01,Rhode Island,9.6,10.13,7.25,7.65,9.6,10.13,245.12,9.6,9.6,10.13,9.6,10.13,NA
2017-01-01,South Carolina,0,0,7.25,7.65,7.25,7.65,245.12,...,0,0,0,0,NA
2017-01-01,South Dakota,8.65,9.13,7.25,7.65,8.65,9.13,245.12,8.65,8.65,9.13,8.65,9.13,NA
2017-01-01,Tennessee,0,0,7.25,7.65,7.25,7.65,245.12,...,0,0,0,0,NA
2017-01-01,Texas,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,U.S. Virgin Islands,4.3,4.54,7.25,7.65,7.25,7.65,245.12,4.30-7.25(j),4.3,4.54,7.25,7.65,(j)
2017-01-01,Utah,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Vermont,10,10.55,7.25,7.65,10,10.55,245.12,10.00(e),10,10.55,10,10.55,(e)
2017-01-01,Virginia,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25[c],7.25,7.65,7.25,7.65,[c]
2017-01-01,Washington,11,11.61,7.25,7.65,11,11.61,245.12,11,11,11.61,11,11.61,NA
2017-01-01,West Virginia,8.75,9.23,7.25,7.65,8.75,9.23,245.12,8.75,8.75,9.23,8.75,9.23,NA
2017-01-01,Wisconsin,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7.25,7.25,7.65,7.25,7.65,NA
2017-01-01,Wyoming,5.15,5.43,7.25,7.65,7.25,7.65,245.12,5.15,5.15,5.43,5.15,5.43,NA
2018-01-01,Alabama,0,0,7.25,7.47,7.25,7.47,251.107,...,0,0,0,0,NA
2018-01-01,Alaska,9.84,10.14,7.25,7.47,9.84,10.14,251.107,9.84,9.84,10.14,9.84,10.14,NA
2018-01-01,Arizona,10.5,10.82,7.25,7.47,10.5,10.82,251.107,10.5,10.5,10.82,10.5,10.82,NA
2018-01-01,Arkansas,8.5,8.76,7.25,7.47,8.5,8.76,251.107,8.50[c],8.5,8.76,8.5,8.76,[c]
2018-01-01,California,11,11.33,7.25,7.47,11,11.33,251.107,11,11,11.33,11,11.33,NA
2018-01-01,Colorado,10.2,10.51,7.25,7.47,10.2,10.51,251.107,10.2,10.2,10.51,10.2,10.51,NA
2018-01-01,Connecticut,10.1,10.4,7.25,7.47,10.1,10.4,251.107,10.1,10.1,10.4,10.1,10.4,NA
2018-01-01,Delaware,8.25,8.5,7.25,7.47,8.25,8.5,251.107,8.25,8.25,8.5,8.25,8.5,NA
2018-01-01,District of Columbia,13.25,13.65,7.25,7.47,13.25,13.65,251.107,13.25,13.25,13.65,13.25,13.65,NA
2018-01-01,Florida,8.25,8.5,7.25,7.47,8.25,8.5,251.107,8.25,8.25,8.5,8.25,8.5,NA
2018-01-01,Georgia,5.15,5.3,7.25,7.47,7.25,7.47,251.107,5.15(d),5.15,5.3,5.15,5.3,(d)
2018-01-01,Guam,8.25,8.5,7.25,7.47,8.25,8.5,251.107,8.25,8.25,8.5,8.25,8.5,NA
2018-01-01,Hawaii,10.1,10.4,7.25,7.47,10.1,10.4,251.107,10.1,10.1,10.4,10.1,10.4,NA
2018-01-01,Idaho,7.25,7.47,7.25,7.47,7.25,7.47,251.107,7.25,7.25,7.47,7.25,7.47,NA
2018-01-01,Illinois,8.25,8.5,7.25,7.47,8.25,8.5,251.107,8.25[c],8.25,8.5,8.25,8.5,[c]
2018-01-01,Indiana,7.25,7.47,7.25,7.47,7.25,7.47,251.107,7.25(e),7.25,7.47,7.25,7.47,(e)
